	comment_text	toxic
67653	Öyleyse ne? Kasıtlı değildi.	0
52624	ok, bu bilgileri düzenlememize izin verilmeyeceğini düşünüyorum !! çünkü kimse buraya yanlış yazabilir !!! bu nedenle wikipedi.com u bu düzenleme seçeneğini kaldıracaktır.	0
14034	Merhaba Siktir git, İbne.	1
30686	Asla yaptığımı söylemedim. Çekip gitmem istendi ve gitmeyeceğim çünkü buradaki asıl ilgi alanım bu makaleler.	0
55327	BARB URL'leri Şekilleri görüntülemek için kullanılan tüm BARB kaynaklarının ikinci yarısı kesilmiş gibi görünüyor. Tam URL'lerin ne olması gerektiğini bilen var mı? Şerefe, propaganda	0
57838	""":Elbette. IRC'de benimle """"röportaj yapmak"""" mı istiyorsun yoksa buraya mı yazmalıyım? •"""	0
37447	"""CueBall == kaynak: http://www.urbandictionary.com/define.php?term=CueBall (ABD) Beyazlara, özellikle kel beyaz bir adama referans. (ayrıca bu Wikipedia listesindeki """"sekiz top"""" bölümüne bakın) =="""	0
95901	, tanımınıza göre? Neden Scientologists ve Odinistleri biz oradayken dahil etmiyorsunuz?	0
44039	Yorum Bir yan notta makaleyi kapatmanız / silmeniz sorun olur. AFC tartışması artık saçma sapan (her iki taraftan da) kaçırıldı ve artık makalenin orada olmasını istemiyorum.	0
95710	Görünüşe göre fotoğrafınız orada göründü. Ama her neyse, bu facebook'un işi. Bizimle herhangi bir anlaşma yapmadılar. İçeriğimizin yansıtılması oldukça kolay ve ücretsizdir.	0
37055	TAMAM MI. Ne yaptığımızı ona anlattım. Teşekkürler.	0
63083	Garibaldi Pastırma Yağı	0
13435	Not: NY Daily News'te üçüncü sezonun olacağını ancak ne zaman olmayacağını söyleyen bir makale var. http://www.nydailynews.com/entertainment/tv/2009/12/30/2009-12-30_untitled__inn30tv.html	0
58880	DOĞRUDAN Konuşma: Kuzey İrlanda'daki gramer okullarının listesi	0
37326	: Terörizm tanımını beğenmediğiniz için FBI makalesine de bayrak atacak mısınız?	0
78937	:: Hemen hemen günlük olarak. Toplumda kabul edilebilir bir statü kazanmak için hiç ümidi olmayan birini tanımlamak için kullanmak çok güzel bir kelime.	0
8563	[[Orion Projesi (nükleer tahrik)]] kontrol edin.	0
21897	AN / I'de tartışıldığınıza dikkat edin. AN / I'e seninle ilgili bir tartışma ekledim çünkü beni engellemenin uygunsuz olduğunu düşünüyorum. Aşk, (t)	0
27057	öneri Eğer kilo vereceksen, önce biraz araştırma yapmanı önerebilir miyim?	0
22854	Err:509	0
44790	"""AFL, Avustralya'daki AFL oyununun belirsiz olmayan, evrensel olarak anlaşılan tek adıdır. Şimdi gidip AFL'deki her makalenin """"Avustralya Kuralları"""" veya """"Futbol"""" u kaldırmasını isteyebilir miyim?"""	0
86407	WP: FICT bir politika değilse, herhangi bir düzenleyici onu istediği kadar görmezden gelebilir. Dilerseniz WP: FICT'i bir politika haline getirmekten çekinmeyin.	0
89306	Oh anladım, yine de teşekkürler)	0
61350	Öte yandan, Fred Jones'a (Scooby-Doo) yaptığınız gibi kaynaksız içeriği makalelere döndürmeyin. MM207.69.139.137	0
59413	Ohhhhhhh Hayır! TBeatty, gözlemlerimi ve meslektaşlarla ilgili tavsiyelerimi yeniden yayınladığım için bana karşı bir şikayette bulundu! -	0
21386	Kazara, FUD tarafından sağlanan kaynağı okudum. Baştan çıkarılması gerektiğini söylüyorum. -	0
21153	Üzgünüm IP'nin konuşma sayfası koruması beni çatışmaya karşı uyarmadı. Korumam sadece bir haftalığına sona erdi, onu bir aylık korumamla değiştirmemi mi istiyorsun?	0
94443	Err:510	0
11273	* Teksas şimdi Clinton için renklendirildi ve Kafkasya'nın sağında bir kare var. ()	0
69459	tam bir çan sonun	1
17257	problem değil. teşekkürler ve bu dikkate alınması gereken bir fikir gibi geliyor!	0
93410	Wikipedia kitap aldatmacası]] Wikipedia konuşması: Wikipedia içeriğini yeniden kullanma	0
25933	[Maria], seni lanet olası zavallı! Sevgili Maria, sana karşı tüm sabrımı kaybettim ve DR ile burada bu konuyu tartışamayacak kadar meşgulüm. Saygılarımla. Sam Bowles	1
94410	Aptal olduğumu kabul ediyorum. Tüm Ruslar gibiyim, pantolonunda votka olan sarhoş bir eşcinsel.	1
63475	"""SSCB ve ÇHC yöneticileri, esas olarak farklı sınıflar (sırasıyla """"proletarya"""" ve """"köylülük"""") tarafından iktidara itildi."""	0
12509	Yakıt Verimliliği Bu arabanın yakıt verimliliğinin 100 km'de litre cinsinden ne kadar olduğunu bilen var mı? 123.211.246.142	0
48424	, 20 Kasım 2011 (UTC) AMA SIKILDIM !!!! Yapacak daha iyi bir şeyim yok ve bunu yapmak biraz komik, seni şikayet ederken izlemek. 24.15.117.78 21:14	0
24676	[[Wikipedia: Vanity yönergeleri	0
66803	Alexander Barrie Merhaba, özür dilerim. Yanlış bilgiyi girişten çıkarırsam, gönderi hem gerçek bilgi olduğu hem de kendi kendini tanıtmadığı için geçerli olur muydu? Şerefe,	0
53901	Yani artık kendi konuşma sayfamda doğruyu söyleme iznim yok mu? Evet, Wikipaedia'nın kırılmamış * alay ölçütü patlıyor *	0
12360	Başlık metni evcil hayvan semetri	0
65184	Barnstar The Monkey's Barnstar Beyniniz bu maymununkinden daha küçük olsa bile tüm hayatınız boyunca Wikipedia yapmak için. İşte bir muz.	1
92445	: Kategori: ABD Başkanlarının Çocukları Bu kategorinin Wikipedia'da listelendiğinden emin değilim: Silinecek kategoriler?	0
49113	Wikipedia'da düzenleme yapmayı denemek için lütfen Wikipedia: Sandbox'ı kullanın. Teşekkürler! - (☎)	0
99420	*** Konuşma sayfası düzeltildi. Talep, Chris'in yukarıdaki talebiydi. Aksine bir fikir birliği geliştirilirse, onu geri almaktan memnuniyet duyarım.	0
21689	Bu sabah senden daha güzel bir şey mahvediyorum! UMUT AİT OLDUĞUNUZ YERDE TUVALETİN YIKANMIŞ OLDUĞUNU	1
96481	::: Bazı modelleme şemaları için motivasyon vermek iyidir - ansiklopedi okuyucusu bizim yazılı sınıf notlarımızı okurken dönem sonunda sınavı geçme motivasyonumuza sahip değildir.	0
746	* Yalnızca genel bir yorum: lütfen içerik anlaşmazlıkları sırasında geri alma veya geri alma ile ilgili işlevleri kullanmaktan kaçının - bunlar vandalizm için kullanılmak üzere tasarlanmıştır. - '' '	0
52172	Err:509	0
29887	Çıplak kemiklerin anahatları oluşturuldu. Zaman izin verdiğinde daha sonra ortaya çıkacak	0
63091	ek fotoğraflar Medyada (sağda) ve sağlık bölümünde (sağda) fotoğrafları görmek istiyorum.	0
23910	Err:508	1
78337	Üzgünüm, gerçekten şimdi ciddiyim, git kendini becer FAGOT. Bu kartı oynamak istemedim ama sen beni taklit ettin.	1
60901	Almanya'da belirtildiği gibi isteğinizi bekleteceğim. IP ile numaralandırılan DABorgdorff: 86.83.155.44	0
64706	Üzgünüm. Sadece çok fazla stres ve baskı altındayım. AfD'de LMN konusunda yanılıyorsam makaleye veda etmeye hazır olduğumu söyledim.	0
39510	Bilgileri düzelttiğiniz için teşekkürler. -	0
27139	Bu makalenin sahip olduğu birçok POV sorunu hakkında daha kapsamlı tartışma için şu tartışmaya bakın: Wikipedia_talk: Good_article_reassessment / Christ_myth_theory / 1	0
54525	Err:509	0
58963	Tüm Moldova halkı Romanya vatandaşı olmak istiyor.	0
61591	Sayonara filmi için orijinal film afişi	0
90490	Err:509	0
72952	Lütfen rahatsız edici düzenlemenizi durdurun. Vandalizminiz devam ederse, Wikipedia'yı düzenlemeniz engellenir. 1024	0
62707	SD Görüşlerinizi herkesin boğazına zorlamak gibi kötü bir alışkanlığınız var. Daha önce bir kez konu yasaklandınız ve hatalarınızdan ders almadınız.	0
58021	siktir et malezyalılar Malezyalılar berbat bir ırktır ve yeryüzünden silinmeleri gerekir.	1
86049	O zaman zor olan kısım, onlar ve sözleşmeli arasında yinelenen ve farklılaşmayı eklemek, ancak işe yarayacak bir yol buldum.	0
66014	:: Teşekkürler, Ekim ayından beri canımı sıkıyor! Bu arada, yeni bir süper gücü miras aldığınız için tebrikler. )	0
80570	CNN'i dürüst bir şekilde 'güvenilir bir kaynak' olarak görüyorsanız, o zaman gerçekten ciddi bir şekilde gerizekalısınız demektir.	1
42366	hahaha .. Umursuyor muyum ?? Şah	0
88209	Bu büyük bir resim Dev resmin boyutu biraz küçültülmeli.	0
5418	Lütfen bu Gang düzenlemesinde yaptığınız gibi sayfalara zarar vermeyin. Bunu yapmaya devam ederseniz, düzenlemeniz engellenir. Neden	0
66156	"""Bir """"ambit"""" nedir? Benimle aşağı mı konuşuyorsun 68.218.222.40"""	0
63030	Anlıyorum. Ve bir şekilde beynim sıfır düzenlemeyi bunun dışında sıfır düzenleme olarak yorumladı. Sonuçta oldukça komik diyebilirim.	0
4846	Err:509	0
85554	Tamam bu mantıklı çünkü senin bir vandal olduğunu düşündüm. (Dewan)	0
86408	:: Görünüşe göre başka biri onu zaten kaldırmış ve açıkçası şu anda başrolde rahat değildim. Çok fazla çelişkili bilgi var.	0
27037	burayı okuyun: bariz propagandasıyla tanınan kullanıcının siyasi gündemi hakkında Wikipedia'nın Önyargılı Kullanımı ilk bölümü! Ne yapalım?	0
41129	dokuzuncu gezegen (veya oldu)	0
74863	WikiProject sınıf derecelendirmesi Bu makale, en az bir WikiProject makaleyi saplama olarak derecelendirdiği ve diğer projelerdeki derecelendirme Stub sınıfına getirildiği için otomatik olarak değerlendirildi.	0
43430	AGF Lütfen diğer editörlerle ilişkilerinizde iyi niyet gösterin. Bunun yerine, Wikipedia'ya zarar vermek yerine iyileştirmek için burada olduklarını varsayın.	0
16439	Siktir git sarhoşsun orospu çocuğu	1
72788	Kısacası, resmi bir yerde bana karşı herhangi bir şikayette bulunulmadıysa, konuşma sayfamı izlemeniz takip ediyor ve bir yönetici olmuyor.	0
21804	yopu balık gibi kokuyor	0
82046	: İşte. Ocak 2008'de aslında ikinci bir AfD olduğunu unutmayın. •	0
89240	Bunu aşağıda tekrarladığınızdan beri, tek bir yerde - orada ele alıyorum.	0
69621	::::: Sana katılıyorum Mark. ()	0
18971	Kendi konuşmamda bana sürtük demeden önce, en azından bokuna geri dön seni küçük ibne, eğer bunu toplumda birisine söyleseydin, orospu kıçını dövdürürdün.	1
61960	IP kullanarak Cehenneme GİT Kazileggs Senin bir göt deliğin !! IP kullanarak	1
21124	"""Parmo Ordusu Kuzey doğunun dışında """"Parmo"""" ya hizmet eden yerleri bulmam için bana yardım edebilir misin) büyük bir yardımcı olabilir. Teşekkürler Wb."""	0
47293	çok hızlı ölümüne (sadece birkaç ay hayatta kaldı!) ve geçmeli 405 hat sisteminin sonuçta elde edilen başarısına yol açar	0
92329	peki ben sana güzel davrandım ve sonra bana şükretle saldırıyorsun ve ne için?!?!?!?! SENİ YALNIZ KALDIRACAĞIMI SÖYLEDİM !!!! @: @: @: @: @ 211.28.41.32	1
91651	Kum sağlık tehlikesini yakala.	0
62154	Crockspot tarafından kişisel saldırı ve yemleme kaydedildi.	0
30421	SİYAH İNSANLARI ÖLDÜR, SİYAH İNSANLARI ÖLDÜR	1
44509	Err:509	0
10793	Wikipedia tarihindeki en büyük tesadüf	0
55941	Oh, iyi akşamlar (Hint saati). Tekrar teşekkürler Efe. Gerçekten minnettarım.	0
57458	Err:501	0
2304	: Düzeltildi ve bunu fark ettiğiniz için teşekkürler. Başlığı yazarken el ile yapılan bir hataydı.	0
64811	Umarım Suç Vermemişimdir ve Yakında Engellenebilirim.	0
21183	Düzeltme Dört Polis Memurunun öldüğünü, üç kişinin, Leutenant Leroy Jones ve Patrolmen Willard Wolf ve Louis Golonka olduğunu belirten bölümü düzelttim.	0
65262	Tamam teşekkürler Ramisses	0
41569	"""Makaleyi burada konuşma sayfamı düzenlediğiniz gibi düzenleyebilirsiniz. """"Bu sayfayı düzenle"""" sekmesini tıklayın ve önerdiğiniz değişiklikleri yapın. @"""	0
60046	"""resim İlk resme bir bakın, """"çok yakında"""" yazıyor. - Toplam1"""	0
47407	: PS. Blue'ya (Bill Mack şarkısı) istenen bir hamleyi yapmak üzereydim, ama şimdi beklemem gerekecek.	0
55500	. Ayrıca Malolos Anayasasının ne zaman yürürlüğe girdiği konusunda farklı tarihler olduğunu unutmayın.	0
7068	tamam üzgünüm ama http://Cash4Visits.com/ref.php?refId=236933	0
79470	Şimdi '' (Talk) konumunda bulunuyor	0
43097	Bunu Talk'ta 1, 2, 3 ve 4 bölümlerinin her birinin sonuna fikirlerinizi koyarak yapabilirsiniz: Religious_significance_of_Jerusalem # arabuluculuk.	0
82181	Bir süredir İK Müdürü olarak çalışıyorum, bu mesleğin tüm ayrıntılarına hakim olduğumu düşünüyorum. Proje ve Program Yönetimi konusunda da tecrübeliyim.	0
88578	sadece kötü bilgi değilse	0
25021	Tartışma forumunu eklemeye devam eden kişiye, lütfen durdurun.	0
38483	"""Açık bir çorap kuklasını işaretlemek """"saçma"""" değildir. Teşekkür ederim."""	0
67708	Ayrıca. Daha iyi, daha iyi değil	0
29342	Düzenlemelerimi silmeyi bırak. Stoufville'de yaşıyorum ve Bison Park Drive'da bulunuyor. Gülünçsün.	1
72567	DOĞRUDAN Söyleşi: Tetyushi, Tataristan Cumhuriyeti	0
96475	Ama ben yanlış bir şey yapmadım. . .	0
2032	"""katkılar]]) Muhtemelen onu """"Popüler Kültürde"""" altına koyabiliriz ama bunun dışında, bahsetmeye değmez."""	0
15867	Re: soru İşte böyle görünüyor; şu anda GAN'da yalnızca diğer şeyler adaylıktır.	0
67365	Sıvı metal soğutma	0
30911	Oraya bakın, bir tartışma başlattım ve sonra unuttum. Bunu kendi kullanıcı sayfam için çalacağım, teşekkürler! -The'FortyFive '	0
94196	bu araştırma neye dayanıyor? yazdığım cümleyi anlamıyor gibisin. Ayrıca, 2003'ten beri Wikipedia'yı düzenlediğimi açıkladığım bu farkı görmek isteyebilirsiniz. 212.200.205.163	0
41717	Tencere. Su ısıtıcısı. Siyah.	0
15137	Bence etiket yanıltıcı olmalı. Getirmenin sebebi iyi ve bu yüzden cümleyi kaldırdım. Nepaheshgar	0
87226	Hangi ileti dizisinde 10 kaynak var? Alıntılar da gösteriliyor mu? -	0
14550	: SUIT konusunda endişelenmem. Görünüşe göre Whedonette kendisine gelenleri alacak .. 3:16	0
69341	3RR için maksimum blok 24 saat olduğundan WP kurallarına uymuyorsunuz.	0
69401	Dönüş Sevgili KGyST, hu'ya dönüşünüzü bekliyoruz. wiki: Dtma, Moony ve Ronastudor	0
74760	Üzgünüz - alıntıyı kaldırdım ve yeni bir paragraf yazacak	0
51531	::: Bunlar bana onun gerçek bir insan olmadığını öneriyorlardı - ki bu açıkça öyleydi.	0
36409	Yorumlarım yıkıcı değildi, yani yasal / fiziksel cezayı tehdit ediyordu.	0
30163	DOĞRUDAN Söyleşi: Prenses Margaret Ortaokulu (Surrey)	0
61011	An Orada yorumda bulundum; MediaWiki, bazı uygunsuz gömülü işaretleme biçimleriyle karıştırılıyor. Şerefe,	0
73690	Hangi sayfa? VDV biri mi?	0
59521	Git kendini becer. Conrad Black, binlerce insanı emekli aylığından aldattı. Hm'yi savunan bir pisliktir ve kötülük için özür dileyen	1
30378	O yazıda bir kelimeyi kaçırdığını fark ettim.	0
7886	"""Bilgi kutusunu, NFL'de oynayan NFL koçları için tercih edilene dönüştürdüm. """"24/7"""" (C)"""	0
2506	Err:509	0
73287	Açıkça işin içindesin ve o Kumioko kullanıcısına karşı derin bir nefretin var gibi görünüyorsun ve beni olmakla suçluyorsun	0
83435	parantezlerden birini buraya daha koyun	0
80946	Çünkü TODD (tosser'ın kısaltması), akıllı bir yazı parçası gibi uzaktan görünen her şeyi silen ve yakan bir KKK grubunun parçası olduğu için	0
42276	Fotoğraf İşte makaleye eklenebilecek CC lisanslı bir fotoğraf: Reeve 47813.	0
80651	şifremi kaybettim, nasıl yenisini ayarlayabilirim?	0
40474	Err:509	1
93375	"""Tamam, o kadar kolay değil mi? Öyleyse WRMEA nedir? """"Filistin aktivizmi?"""" Bu oldukça adil bir değerlendirme gibi görünüyor ve yayınladıkları birçok makaleden birinden kaynaklanıyor olabilir, değil mi?"""	0
32502	WTF bu sayfada mı? http://uncyclopedia.org/wiki/User:Sir_james_paul	1
16784	Bunu neden yaptığını bilmiyorum, Ron Carlivati ve Frank Valentini yeni başyazar ve EP olacak.	0
40402	""": Neden """"değil"""" olarak """"değil"""" durumuna geri dönmediniz? """"Değil"""" in nesi yanlış?"""	0
86911	kıçımı öp jehochman - birçok ip'im var, iyi eğlenceler !!!!!	1
61991	Merhaba. Metni bir Word işlemciye veya bazı daha iyi metin düzenleyicilerine kopyalayabilir / yapıştırabilirsiniz ve Araçlar seçeneklerinde bir karakter sayacı olacaktır.	0
30136	NPIA - Referans numarası 5'in bir parçası olmak için ARA Mükemmeliyet Merkezi eklendi. ()	0
92104	Gerçekten kayda değer bir özelliği olduğunu sanmıyorum, ancak siteye bir bağlantınız varsa bir göz atabiliriz)	0
36083	İnsanları gerçeği bastırmaları konusunda uyarmamamı bana mı söylüyorsun? Neden bu kadar ikiyüzlüsünüz? DSÖ	0
8002	Merhaba! Chris Redfield bir karakter olduğu için, yani makalenin konularını en iyi tanımlayan terim, bu yüzden iç bağlantıyı kurdum. En iyisi, Tally-ho!	0
92970	"""== Geyik Boynuzları == Almancada bunlara """"eşek boynuzları"""" denir !! haha!"""	0
32547	Kabul şartları altında, erkeklerin bir testis olması gerektiği yazıyor West Point'in web sitesine baktım ve bunu doğrulayan hiçbir şey bulamadım. Bir kaynağa ihtiyacı var.	0
5888	Bunun sadece kişisel bir saldırı olduğunu düşünürdüm, 'düzenlediğim' kullanıcının şu anda davasıyla ilgili editör sayısı göz önüne alındığında bir saat daha dayanmayacağı açıkça görülüyor. Senin için üzgünüm. Benimle konuş	0
47974	Ve GameFAQ'ı neden önemsiyorum?	0
68626	| spor çalışma grubu = evet | listas = Filho, Marco Antonio de Mattos	0
65416	Err:509	0
93232	Bu gönderiyi kaçırdınız mı yoksa yorum yapmamayı mı seçtiniz emin değilim. İkincisi söz konusuysa, yorum yeterli olmayacaktır. Aksi takdirde, umarım bunu alırsınız. :)	0
42063	DOĞRUDAN Konuşma: Texas Chainsaw Katliamı / Arşiv 5	0
13414	DOĞRUDAN Söyleşi: Divizia A 1919–20 (Cupa Harwester)	0
92312	teşekkür ederim İrlanda Orienteering dernekleri Galce sayfası Wikifing için teşekkür ederiz. üzgünüm Galce konuşma. tekrar teşekkürler .. PS siz bir Orienter TALKies misiniz	0
21442	Evet, daha önce düşünmemiştim ama haklısın ve WP bir ansiklopedi ise dikkatli olmalıyız) ☎	0
61108	Err:509	0
53670	: Lütfen Wikipedia'dan içerik kaldırmayın; vandalizm olarak kabul edilir. Denemek istiyorsanız, lütfen korumalı alanı kullanın. Teşekkür ederim. -	0
94011	Görünüşe göre bir günlüğüne engellenmiş durumdayım çünkü başkalarına konuşma sayfanıza sürekli zarar vermeyi bırakmalarını söylemenize izin verilmiyor. Hmmm, merak ediyorum.	0
15594	"""== Dick Cheney'in Babası == Dick Cheney'nin Babasının Darth Vader olmasıyla ilgili bölüm """"Gerçek hayattan Ayrılışlar"""" yerine """"Kültürel Referanslar"""" altında yer almamalı mı?"""	0
5741	(ismin nadir olmasıyla mümkün kılan bir proje	0
93312	Jeunesse Charles Lewck, Jeunesse Esch'te en az bir sezon oynadı.	0
31495	Bunu dışarı çıkarmak: Yeni bölüme bakın ...	0
3634	ilahi vahiy	0
25095	Şirketin artık var olmaması, bu konudaki makaleyi silmek için tek başına bir sebep değildir. Makaleyi kaldırmak için geçerli bir neden varsa, tam bir silme tartışması için aday gösterebilirsiniz. -	0
63337	Kara operasyonlar canavardır !!!	0
26335	resim Resimde laura bush da dahil olmak üzere sadece 31 tane First Lady var ... Yine de laura bush ve 36 tane de First Lady yazıyor. yanlış.	0
82207	DOĞRUDAN Konuşma: Terri Schiavo vakası / Arşiv 10	0
71553	O zaman belki de trivia'yı makaleye entegre etmelisiniz? Var olduğu sürece ona ekleme yapmakta bir sorun görmüyorum.	0
40658	kişisel saldırılar bana ne yapıp ne yapamayacağımı söyleme, hemen oraya geleceğim ve pencerenden bir tuğla atacağım	0
92006	Cocytus bir alet çantasıdır.	0
82258	Sockpuppet araştırması -Benimle Konuşun!	0
80436	Merak etmeyin, mutlu olun!	0
51966	Eklediğim ve / veya geri yüklediğim her şeyin uygun bir referansı olduğuna inanıyorum.	0
38667	Err:509	1
86572	(UTC) DVD yorumundan referans eklendi. 18:04, 2 Mart 2009	0
8587	merhaba aşkım hershys alabilir miyim?	0
56736	) 09:49, 24 Aralık 2011 (UTC	0
97207	::::::Tamam yapıldı. -	0
62802	benim kıçım ... ve ben de onu çok beğendim. Kullanım	1
32242	Otomatik arşivleme bildirimi | bot = MiszaBot I | yaş = 3 | birimler = aylar	0
28034	Arthur Digby Sellers'ın Duaları ve Gözyaşları	0
63702	Ve Tanrı'nın kendi benzeyişinde yarattığı insanlara karşı böylesine bir nefretle davranması beni üzüyor.	0
98543	{| | | Hoş Geldiniz Batallion için fikirlerinizi buraya gönderin. | |}	0
99794	İsimsiz Star Trek devamı Bu makale için uygun başlığın ne olması gerektiğini en iyi bileceğinizi düşündüm. Şerefe. 777	0
29207	Maymunlar Gezegeni (TV dizisi)	0
8080	Tamam, teşekkürler, sadece bana aptal diyerek nezaket kuralını açıkça ihlal ettin, bu sadece bir bonus.	0
82650	Etiketler Bu etiketler korkunç. Lütfen birisi sorunları ele alın ve ortadan kaldırın. Ayrıca bu makaleyi İyi Makale statüsüne getirmenin zamanı geldi. Bunu bana kendim yaptırma.	0
83659	: Katılıyorum. WP'ye değerlendirmenin bir inceleme isteği ekledim: WikiProject_Biography / Assessment # Requesting_an_assessment	0
54076	İşte sana bir Falafel, seni şişko bok parçası. HURRICANEFAN25! YU HAYIR VANDALİZE BIRAKMAMA izin verin !? LÜTFEN DURUN, YOKSA MANTAR SAHİBİ BİR KEÇİ BOYNUZUYLA SAHİP OLACAĞIM! Oyun.	1
66641	"""Ancak Shropshire'daki Halk Evleri kategorisi yerel bir kategoridir, """"daha geniş ölçek"""" için bir kategori değildir."""	0
37487	Wikipedia politikası açısından kendimden alıntı yapıyorum.	0
29550	Uzay uçuşunda 2010'a STS-134'ü eklemeli miyiz? Ayrıca, bugün sadece '10 ve '11'den geçtim ve görünüşe göre 2009'daki gelecek uçuşlar kadar güncellenmemiş. - '' '' '' 004	0
78840	İsviçre İsviçre hem dünya haritasında hem de ülke listesinde eksik. Lütfen onlara İsviçre'yi ekleyin (Eşiklerinin ne kadar yüksek olduğunu bilmiyorum).	0
62766	::: Gerçekten aptalca. Ve Wikipedia'da İrlandalı olmanın neden bu kadar sık sık utanç verici olduğuna dair başka bir örnek. rannṗáirtí anaiṫnid	0
91492	Ayrıca bildiğim kadarıyla Wikipedia'da Video Oyunlarının meşru bir konu olmadığını söyleyen hiçbir kural yok	0
11522	Gerçekten mi? sayfa bile var olmalı mı? her çılgın iş grubu, çılgınlarını söyleyebilecekleri bir wiki sayfası alıyor mu?	1
41639	Sabit. Her ikisi de müttefik uçaklardı, bu yüzden bunu netleştirdik.	0
28993	DOĞRUDAN Konuşma: Meena Kumari (spor atıcı)	0
25942	: ExxonMobil # Largest_shareholder veya. Bay X yok. Milyarderler listesi (2007) 102-946 listesinin ikinci bölümüne de bir göz atın, bir Rockefeller var.	0
52440	Prasanth bir Vannaar değildir. Babası bir Vellalar ve bir brahmin anne	0
56274	düşük zekamın anlayamayacağı kadar harika	0
80987	Lütfen CT erkekleri sever gibi uygunsuz sayfalar oluşturmaktan kaçının. Vandalizm olarak kabul edilir. Denemek istiyorsanız, korumalı alanı kullanın. Saldırı sayfaları oluşturmayın.	0
77018	MatthewVanitas için Açıklama: Yukarıda hazırlanan metinde makale Shudra'ya atıfta bulunuyor, lütfen tekrar okuyun ve görüşlerinizi paylaşın.	0
4226	:Yardımcı olmaktan memnuniyet duyarım. Şimdi sizin için ilgili konuşma sayfasını da sildim.	0
87565	Anon, Eylül 2007'de sana verilen uyarı bu düzenleme içindi. Cheers.StormRider	0
4194	Yapamayacağın bir şeye söz verme. AL	0
51309	Görünüşe göre ip 117 ilk kez yanlış türden bir kapı kullanmış. Şimdi düzgün şekilde kapatıldı -) -	0
93276	"""Judensau (Almanya) Almanca """"Yahudi domuz"""" için *"""	1
6950	}} {{Sahte tarihler kullanın | tarih = Ağustos 2015	0
35751	Hahah benim hatam! Bir dahaki sefere biraz daha yavaş geri dönmeyi deneyeceğim).	0
92830	Teşekkür ederim. En azından buralarda bazılarının sağduyuları var. - Duncan | ☺	0
4916	Kendi sayfamı bozacağımdan çok şüpheliyim seni çaylak. NoTrack	0
58404	Referans için teşekkürler. Bunu kaçırdım - şüphesiz isimdeki boşluk yüzünden. Şimdi bir çeviri almaya çalışıyorum. Bir yerde görürsen bana haber ver. Neden Cinnabar? Garip. -	0
49036	Radiohead makalesinde vandalizm Diğer editörlerin katkılarını kendi gündeminize uyacak şekilde geri döndürmeyin. Radiohead'deki vandalizminiz korkunç ve hoş görülmeyecek.	0
80040	Aferin sana Shot. Kusursuz bir hata itirafı gibisi yoktur. Bunun için de bir yıldız var mı? ANI'de WP ile ilgili tüm endişenizi sona erdiriyor: AGF çok ikna edici görünüyor ... '' '[katkılar]	0
81644	Orijinal Wikipedia mı? Bu savaşa göz atın	0
526	Taraf tutmanı istemiyorum ama burada neler olduğunu tam olarak bilmeni istedim. Öneriniz çok takdir ediliyor. Teşekkür ederim, D (Konuşmak?)	0
92655	Chelsea adına imza atmak tehlikelidir.	0
65191	Evet bu harika bir fikir Bay Şablon! Sadece ekledim ve ilgili alanlarda kullanım için uygun talimatları ekleyeceğim katkıda bulunur / konuşur	0
51335	Makaleniz Merhaba, sizi tanımıyorum, ancak Wikipedia'da dikkate değer olabileceğini düşündüm, bu yüzden makalenizi silindikten sonra alanıma taşıdım (	0
65434	. Tekrar kaldırılırsa şikayette bulunacağım.	0
51848	üzgünüm ismimi tekrar eklemeyi unuttum	0
76496	Err:509	1
517	:::::::: WP başına: SELFPUB, birincil kaynaklar kendileri hakkında konuşurken ikincil kaynaklara ihtiyaç duymaz. WP'ye gelince: UNDUE, ağırlık sadece 2 cümle olduğunda bunu iddia edemezsiniz.	0
39507	O bir CHEATER ve makale bunu söylemeli.	1
13288	Nut'ta yaptığınız son düzenleme de yapıcı görünmüyordu. Bu da geri alındı. [[Kullanıcı konuşması: Sky Attacker | Sky Attacker ']]	0
85804	Wikipedia IS sansürü. Benden sıfır fon alacak.	0
78329	z, 2010-11-0104: 56	0
89064	Lütfen açık bir şekilde ansiklopedik olmayan makaleler oluşturmayın. Anlayışınız için teşekkürler.	0
41759	Ve onları destekleyen yöneticiler işleri daha da kötüleştiriyor.	0
45991	AN / I Bu engelleme talebinin AN / I'de listelendiğini düşünür müsünüz? Başka bir yönetici, bir bloğun sırayla olduğunu kabul etti, ancak gerçekleşmemiş gibi görünüyor. Sorunlar hala devam ediyor. Teşekkürler.	0
73562	ve grubun nu metal eğilimleri nedeniyle allmusic'te lamb of god'ın alternatif metal olarak etiketlendiğinden oldukça eminim.	0
46083	Err:501	0
7613	Git bir sik seni orospu em, beni amcık çantana sokamazsın	1
23533	Teşekkürler) Kaldırdığım Luís isteğini katkı geçmişinizin en üstünde görmüştüm, bu yüzden sürecin çalışan bellekte benden daha iyi tutulduğunu biliyordum;)	0
29035	. Ayrıca gramerin iyi olduğunu görüyorum	0
21927	"""Başlangıçta, It's A Big Daddy Thing albümünden rapçi Big Daddy Kane tarafından """"Warm it Up Kane"""" adlı bir şarkı kullanıyor."""	0
56801	Düşük | ihtiyaçlar-vergi kutusu = hayır | ihtiyaç-fotoğraf = evet	0
36779	sadece dünyamı mahvediyor. hahahaha kaybedenler	1
